iter	Passed	Remaining
1665	114862	574586
1666	114932	574523
1667	115004	574473
1668	115078	574425
1669	115153	574389
1670	115218	574299
1671	115296	574278
1672	115384	574302
1673	115458	574259
1674	115532	574211
1675	115598	574132
1676	115672	574085
1677	115739	574004
1678	115813	573963
1679	115874	573852
1680	115944	573792
1681	116021	573762
1682	116095	573718
1683	116166	573657
1684	116226	573542
1685	116286	573429
1686	116352	573348
1687	116411	573231
1688	116509	573302
1689	116579	573239
1690	116640	573130
1691	116699	573012
1692	116779	573000
1693	116861	572995
1694	116941	572980
1695	117020	572960
1696	117085	572871
1697	117167	572863
1698	117293	573073
1699	117355	572970
1700	117424	572901
1701	117490	572815
1702	117562	572764
1703	117616	572623
1704	117681	572532
1705	117739	572408
1706	117809	572346
1707	117871	572241
1708	117924	572095
1709	117978	571953
1710	118052	571911
1711	118098	571731
1712	118164	571647
1713	118229	571558
1714	118296	571478
1715	118362	571398
1716	118427	571308
1717	118500	571256
1718	118581	571245
1719	118657	571211
1720	118741	571212
1721	118829	571236
1722	118966	571495
1723	119022	571362
1724	119106	571364
1725	119207	571447
1726	119278	571388
1727	119347	571319
1728	119413	571234
1729	119470	571108
1730	119539	571040
1731	119597	570919
1732	119672	570878
1733	119729	570750
1734	119804	570711
1735	119869	570622
1736	119959	570654
1737	120040	570641
1738	120154	570787
1739	120221	570708
1740	120282	570599
1741	120358	570564
1742	120438	570544
1743	120512	570500
1744	120577	570412
1745	120642	570323
1746	120710	570247
1747	120792	570239
1748	120848	570107
1749	120930	570100
1750	121025	570151
1751	121093	570077
1752	121155	569977
1753	121236	569963
1754	121303	569886
1755	121353	569724
1756	121437	569725
1757	121510	569673
1758	121571	569568
1759	121634	569471
1760	121689	569334
1761	121761	569279
1762	121825	569186
1763	121892	569107
1764	121963	569046
1765	122021	568926
1766	122109	568944
1767	122192	568939
1768	122277	568948
1769	122339	568844
1770	122431	568880
1771	122509	568853
1772	122582	568803
1773	122653	568743
1774	122748	568791
1775	122848	568867
1776	122943	568916
1777	123020	568885
1778	123094	568834
1779	123159	568746
1780	123210	568595
1781	123277	568514
1782	123347	568451
1783	123414	568368
1784	123493	568345
1785	123549	568218
1786	123615	568132
1787	123663	567966
1788	123724	567860
1789	123776	567713
1790	123839	567617
1791	123901	567514
1792	123956	567377
1793	124026	567312
1794	124107	567298
1795	124182	567255
1796	124262	567238
1797	124320	567117
1798	124384	567022
1799	124463	566999
1800	124520	566874
1801	124594	566827
1802	124648	566692
1803	124737	566713
1804	124829	566745
1805	124902	566697
1806	124977	566650
1807	125035	566530
1808	125096	566428
1809	125154	566307
1810	125223	566238
1811	125294	566174
1812	125374	566155
1813	125441	566077
1814	125497	565949
1815	125553	565818
1816	125624	565759
1817	125694	565692
1818	125766	565636
1819	125842	565599
1820	125931	565621
1821	126018	565629
1822	126092	565581
1823	126157	565496
1824	126234	565461
1825	126316	565450
1826	126397	565433
1827	126468	565370
1828	126567	565434
1829	126719	565735
1830	126787	565662
1831	126845	565544
1832	126908	565444
1833	126960	565301
1834	127033	565248
1835	127089	565118
1836	127150	565013
1837	127239	565033
1838	127300	564924
1839	127359	564813
1840	127429	564744
1841	127493	564654
1842	127554	564548
1843	127615	564441
1844	127685	564378
1845	127743	564258
1846	127809	564172
1847	127890	564157
1848	127984	564197
1849	128067	564187
1850	128134	564108
1851	128240	564204
1852	128321	564183
1853	128390	564114
1854	128517	564297
1855	128583	564213
1856	128653	564149
1857	128714	564042
1858	128764	563890
1859	128813	563732
1860	128916	563812
1861	129009	563844
1862	129085	563803
1863	129173	563819
1864	129254	563797
1865	129335	563782
1866	129418	563771
1867	129489	563710
1868	129547	563592
1869	129617	563523
1870	129691	563473
1871	129764	563423
1872	129847	563413
1873	129906	563296
1874	129987	563279
1875	130060	563227
1876	130135	563181
1877	130202	563100
1878	130302	563164
1879	130388	563166
1880	130499	563277
1881	130561	563175
1882	130649	563189
1883	130720	563126
1884	130855	563340
1885	130926	563276
1886	130985	563161
1887	131047	563059
1888	131107	562951
1889	131173	562865
1890	131243	562799
1891	131298	562669
1892	131384	562670
1893	131456	562610
1894	131514	562493
1895	131604	562512
1896	131667	562416
1897	131760	562444
1898	131825	562359
1899	131898	562305
1900	131979	562285
1901	132046	562205
1902	132134	562211
1903	132228	562249
1904	132310	562234
1905	132415	562314
1906	132489	562264
1907	132564	562217
1908	132636	562159
1909	132711	562114
1910	132780	562039
1911	132861	562020
1912	132931	561952
1913	132981	561801
1914	133052	561736
1915	133129	561699
1916	133199	561632
1917	133259	561522
1918	133342	561512
1919	133411	561438
1920	133481	561374
1921	133546	561282
1922	133631	561280
1923	133718	561285
1924	133778	561172
1925	133842	561082
1926	133912	561013
1927	133973	560908
1928	134051	560877
1929	134123	560815
1930	134186	560722
1931	134249	560621
1932	134348	560679
1933	134451	560745
1934	134549	560797
1935	134629	560770
1936	134698	560697
1937	134755	560578
1938	134819	560484
1939	134873	560350
1940	134947	560297
1941	135002	560168
1942	135067	560080
1943	135117	559932
1944	135181	559840
1945	135236	559709
1946	135286	559558
1947	135350	559468
1948	135400	559318
1949	135464	559223
1950	135531	559146
1951	135593	559043
1952	135673	559018
1953	135753	558994
1954	135825	558935
1955	135898	558880
1956	135982	558867
1957	136058	558827
1958	136135	558789
1959	136205	558718
1960	136280	558671
1961	136377	558717
1962	136447	558649
1963	136505	558531
1964	136577	558473
1965	136628	558328
1966	136679	558184
1967	136731	558042
1968	136795	557952
1969	136867	557889
1970	136927	557784
1971	136996	557713
1972	137066	557642
1973	137113	557481
1974	137172	557370
1975	137232	557264
1976	137286	557130
1977	137327	556945
1978	137380	556812
1979	137440	556704
1980	137499	556591
1981	137591	556614
1982	137650	556500
1983	137719	556429
1984	137796	556391
1985	137869	556337
1986	137951	556318
1987	138007	556196
1988	138078	556132
1989	138160	556113
1990	138241	556088
1991	138313	556029
1992	138367	555901
1993	138423	555776
1994	138493	555710
1995	138557	555618
1996	138628	555555
1997	138696	555478
1998	138764	555404
1999	138826	555307
2000	138895	555234
2001	138961	555151
2002	139037	555110
2003	139102	555020
2004	139170	554946
2005	139234	554856
2006	139294	554746
2007	139369	554701
2008	139433	554611
2009	139497	554519
2010	139569	554462
2011	139647	554425
2012	139704	554306
2013	139778	554255
2014	139843	554169
2015	139920	554129
2016	140020	554180
2017	140087	554100
2018	140137	553957
2019	140187	553810
2020	140265	553774
2021	140329	553684
2022	140412	553667
2023	140481	553598
2024	140538	553477
2025	140603	553393
2026	140671	553316
2027	140738	553239
2028	140802	553146
2029	140856	553019
2030	140924	552944
2031	140985	552841
2032	141049	552749
2033	141104	552625
2034	141174	552558
2035	141241	552480
2036	141315	552428
2037	141376	552324
2038	141443	552248
2039	141508	552161
2040	141590	552138
2041	141700	552227
2042	141822	552363
2043	141921	552409
2044	142004	552392
2045	142076	552335
2046	142137	552232
2047	142219	552209
2048	142280	552108
2049	142329	551961
2050	142402	551903
2051	142457	551778
2052	142534	551741
2053	142606	551680
2054	142660	551553
2055	142732	551493
2056	142803	551427
2057	142870	551349
2058	142936	551267
2059	143003	551187
2060	143064	551086
2061	143157	551106
2062	143216	550997
2063	143292	550953
2064	143356	550864
2065	143485	551024
2066	143578	551042
2067	143656	551005
2068	143731	550957
2069	143822	550974
2070	143899	550931
2071	143961	550832
2072	144040	550801
2073	144115	550750
2074	144181	550667
2075	144243	550572
2076	144295	550434
2077	144356	550334
2078	144435	550299
2079	144504	550228
2080	144566	550129
2081	144628	550033
2082	144704	549986
2083	144757	549856
2084	144827	549790
2085	144878	549648
2086	144928	549506
2087	145004	549461
2088	145091	549459
2089	145147	549336
2090	145227	549307
2091	145296	549235
2092	145381	549225
2093	145503	549354
2094	145570	549278
2095	145643	549221
2096	145728	549208
2097	145804	549166
2098	145916	549255
2099	145983	549175
2100	146059	549130
2101	146127	549056
2102	146195	548980
2103	146257	548883
2104	146330	548826
2105	146397	548746
2106	146467	548679
2107	146531	548589
2108	146603	548529
2109	146664	548429
2110	146728	548339
2111	146791	548243
2112	146861	548175
2113	146912	548036
2114	146973	547937
2115	147040	547857
2116	147114	547805
2117	147192	547766
2118	147273	547739
2119	147328	547619
2120	147389	547514
2121	147467	547476
2122	147541	547424
2123	147604	547333
2124	147687	547313
2125	147770	547291
2126	147826	547174
2127	147885	547066
2128	147962	547024
2129	148031	546951
2130	148085	546825
2131	148138	546693
2132	148196	546584
2133	148257	546483
2134	148321	546393
2135	148381	546288
2136	148445	546198
2137	148507	546100
2138	148573	546020
2139	148640	545941
2140	148701	545840
2141	148745	545678
2142	148806	545577
2143	148879	545522
2144	148939	545418
2145	149013	545366
2146	149087	545312
2147	149157	545244
2148	149233	545197
2149	149302	545126
2150	149377	545077
2151	149434	544962
2152	149514	544933
2153	149614	544974
2154	149684	544907
2155	149752	544831
2156	149807	544709
2157	149857	544570
2158	149913	544450
2159	149983	544383
2160	150040	544270
2161	150095	544147
2162	150165	544080
2163	150220	543957
2164	150276	543841
2165	150342	543759
2166	150400	543647
2167	150459	543543
2168	150521	543444
2169	150581	543341
2170	150630	543199
2171	150680	543059
2172	150761	543031
2173	150820	542924
2174	150896	542881
2175	150971	542830
2176	151046	542780
2177	151106	542679
2178	151179	542623
2179	151240	542521
2180	151314	542471
2181	151381	542392
2182	151466	542378
2183	151526	542275
2184	151587	542175
2185	151641	542052
2186	151713	541992
2187	151783	541925
2188	151855	541863
2189	151921	541783
2190	151972	541649
2191	152058	541639
2192	152116	541528
2193	152190	541474
2194	152253	541382
2195	152299	541232
2196	152361	541135
2197	152408	540988
2198	152478	540919
2199	152539	540823
2200	152623	540803
2201	152683	540703
2202	152752	540633
2203	152826	540579
2204	152901	540530
2205	152973	540468
2206	153085	540549
2207	153154	540478
2208	153237	540457
2209	153348	540536
2210	153410	540439
2211	153460	540304
2212	153515	540184
2213	153585	540116
2214	153657	540057
2215	153728	539990
2216	153801	539936
2217	153861	539833
2218	153941	539801
2219	153989	539657
2220	154053	539570
2221	154119	539486
2222	154171	539357
2223	154229	539248
2224	154291	539152
2225	154353	539057
2226	154407	538934
2227	154459	538805
2228	154527	538733
2229	154585	538622
2230	154656	538559
2231	154728	538498
2232	154800	538437
2233	154874	538385
2234	154936	538290
2235	155026	538294
2236	155148	538408
2237	155271	538523
2238	155339	538450
2239	155395	538333
2240	155448	538206
2241	155496	538065
2242	155567	538002
2243	155646	537965
2244	155740	537981
2245	155822	537956
2246	155906	537937
2247	155963	537824
2248	156028	537740
2249	156081	537615
2250	156153	537554
2251	156221	537478
2252	156293	537418
2253	156363	537350
2254	156446	537330
2255	156523	537286
2256	156661	537452
2257	156720	537346
2258	156791	537282
2259	156860	537212
2260	156938	537172
2261	157031	537183
2262	157122	537188
2263	157249	537316
2264	157315	537235
2265	157370	537113
2266	157452	537088
2267	157513	536990
2268	157578	536907
2269	157636	536797
2270	157698	536701
2271	157749	536570
2272	157825	536521
2273	157905	536489
2274	157976	536425
2275	158033	536313
2276	158085	536183
2277	158154	536114
2278	158214	536014
2279	158283	535943
2280	158357	535887
2281	158408	535757
2282	158466	535648
2283	158541	535599
2284	158627	535585
2285	158694	535506
2286	158782	535499
2287	158847	535416
2288	158982	535566
2289	159085	535609
2290	159163	535569
2291	159223	535469
2292	159290	535392
2293	159355	535305
2294	159422	535228
2295	159486	535140
2296	159549	535049
2297	159629	535016
2298	159698	534946
2299	159762	534858
2300	159818	534741
2301	159875	534631
2302	159937	534538
2303	159997	534436
2304	160050	534311
2305	160112	534218
2306	160185	534160
2307	160272	534150
2308	160329	534039
2309	160386	533927
2310	160444	533820
2311	160524	533785
2312	160581	533674
2313	160646	533591
2314	160720	533537
2315	160790	533467
2316	160893	533510
2317	160955	533415
2318	161019	533330
2319	161089	533262
2320	161143	533139
2321	161195	533013
2322	161252	532903
2323	161318	532823
2324	161397	532785
2325	161460	532694
2326	161525	532610
2327	161587	532516
2328	161652	532434
2329	161713	532335
2330	161779	532255
2331	161841	532161
2332	161908	532085
2333	161982	532030
2334	162037	531914
2335	162116	531875
2336	162214	531898
2337	162281	531822
2338	162340	531717
2339	162397	531607
2340	162469	531548
2341	162545	531500
2342	162621	531452
2343	162697	531405
2344	162773	531355
2345	162834	531260
2346	162904	531191
2347	162969	531107
2348	163039	531041
2349	163102	530950
2350	163179	530907
2351	163245	530825
2352	163294	530689
2353	163362	530617
2354	163428	530536
2355	163491	530444
2356	163546	530330
2357	163623	530283
2358	163690	530206
2359	163757	530131
2360	163833	530081
2361	163904	530016
2362	164031	530135
2363	164104	530076
2364	164169	529993
2365	164224	529876
2366	164304	529841
2367	164379	529790
2368	164460	529757
2369	164517	529647
2370	164580	529559
2371	164646	529478
2372	164701	529361
2373	164769	529289
2374	164842	529232
2375	164910	529157
2376	164975	529073
2377	165053	529030
2378	165105	528905
2379	165171	528827
2380	165267	528841
2381	165325	528736
2382	165374	528601
2383	165444	528533
2384	165514	528465
2385	165564	528335
2386	165634	528269
2387	165700	528187
2388	165758	528080
2389	165833	528029
2390	165899	527949
2391	165970	527884
2392	166062	527887
2393	166142	527853
2394	166211	527782
2395	166307	527796
2396	166385	527755
2397	166453	527680
2398	166521	527607
2399	166584	527517
2400	166655	527452
2401	166732	527406
2402	166801	527337
2403	166902	527368
2404	166968	527285
2405	167014	527143
2406	167084	527075
2407	167162	527032
2408	167212	526904
2409	167235	526687
2410	167300	526604
2411	167357	526497
2412	167427	526428
2413	167493	526347
2414	167570	526303
2415	167626	526190
2416	167702	526143
2417	167768	526062
2418	167839	525997
2419	167912	525940
2420	167970	525835
2421	168045	525784
2422	168148	525818
2423	168200	525694
2424	168270	525629
2425	168337	525550
2426	168411	525498
2427	168461	525367
2428	168534	525307
2429	168595	525211
2430	168648	525093
2431	168720	525030
2432	168780	524932
2433	168843	524844
2434	168913	524777
2435	168988	524724
2436	169051	524634
2437	169116	524551
2438	169182	524471
2439	169228	524329
2440	169302	524276
2441	169374	524214
2442	169448	524160
2443	169524	524111
2444	169601	524066
2445	169655	523946
2446	169735	523910
2447	169808	523854
2448	169868	523754
2449	169931	523665
2450	170022	523664
2451	170083	523567
2452	170147	523481
2453	170199	523360
2454	170272	523303
2455	170372	523326
2456	170443	523260
2457	170505	523169
2458	170583	523127
2459	170647	523042
2460	170716	522971
2461	170773	522864
2462	170855	522834
2463	170918	522745
2464	170985	522666
2465	171056	522601
2466	171126	522535
2467	171187	522439
2468	171242	522326
2469	171315	522270
2470	171381	522189
2471	171461	522152
2472	171521	522054
2473	171599	522010
2474	171692	522015
2475	171761	521944
2476	171819	521840
2477	171895	521789
2478	171974	521752
2479	172053	521709
2480	172138	521687
2481	172206	521615
2482	172272	521534
2483	172333	521439
2484	172391	521335
2485	172451	521239
2486	172505	521123
2487	172568	521035
2488	172640	520972
2489	172711	520910
2490	172772	520813
2491	172831	520713
2492	172899	520639
2493	172959	520541
2494	173013	520428
2495	173085	520366
2496	173150	520284
2497	173241	520279
2498	173316	520225
2499	173389	520169
2500	173467	520123
2501	173524	520019
2502	173598	519963
2503	173672	519907
2504	173747	519854
2505	173823	519804
2506	173900	519757
2507	173973	519699
2508	174052	519659
2509	174151	519679
2510	174220	519609
